match_id,patch,winning_team,baron_diff,dragon_diff,tower_diff,best_champ,best_lane
NA1_5373815448,15.18.710.2811,100,1,1,6,Rengar,JUNGLE
NA1_5373786697,15.18.710.2811,100,0,0,5,Xayah,BOTTOM
NA1_5373779777,15.18.710.2811,200,0,2,4,Zoe,MIDDLE
NA1_5373761514,15.18.710.2811,100,0,1,6,Kaisa,BOTTOM
NA1_5373754989,15.18.710.2811,100,0,-1,3,Qiyana,JUNGLE
NA1_5373194839,15.18.710.2811,200,1,3,9,Quinn,TOP
NA1_5373164582,15.18.710.2811,200,1,4,8,Taliyah,MIDDLE
NA1_5371283577,15.18.710.2811,200,1,4,7,Cassiopeia,MIDDLE
NA1_5371275376,15.18.710.2811,100,1,2,9,Samira,BOTTOM
NA1_5367152926,15.18.710.2811,200,0,0,1,Olaf,TOP
NA1_5367100788,15.18.710.2811,100,0,-1,2,Ekko,JUNGLE
NA1_5376606825,15.19.714.7225,100,-1,1,4,Syndra,MIDDLE
NA1_5376248808,15.19.714.7225,100,1,4,9,Sivir,BOTTOM
NA1_5373041068,15.18.710.2811,200,1,-1,8,Taliyah,MIDDLE
NA1_5373022139,15.18.710.2811,200,1,1,6,Qiyana,JUNGLE
NA1_5373004052,15.18.710.2811,200,1,2,1,Shaco,JUNGLE
NA1_5372980760,15.18.710.2811,200,0,2,1,Teemo,TOP
NA1_5372951844,15.18.710.2811,100,2,1,-3,Kassadin,MIDDLE
NA1_5372919247,15.18.710.2811,100,0,3,6,Yone,TOP
NA1_5372361113,15.18.710.2811,200,0,3,9,MissFortune,BOTTOM
NA1_5372327605,15.18.710.2811,200,-1,5,11,Smolder,BOTTOM
NA1_5372302310,15.18.710.2811,100,0,1,9,Ryze,MIDDLE
NA1_5372210586,15.18.710.2811,100,0,4,6,Zoe,MIDDLE
NA1_5378744563,15.19.715.1836,100,0,1,5,Ziggs,BOTTOM
NA1_5378698730,15.19.715.1836,200,1,2,9,Talon,MIDDLE
NA1_5378650795,15.19.715.1836,100,1,1,2,Akali,MIDDLE
NA1_5378602370,15.19.715.1836,100,0,-3,4,Taliyah,MIDDLE
NA1_5378560815,15.19.715.1836,100,1,3,11,Aurora,TOP
NA1_5376051352,15.19.714.7225,200,0,2,9,Cassiopeia,MIDDLE
NA1_5375944905,15.19.714.7225,100,-1,3,7,Jinx,BOTTOM
NA1_5375900236,15.19.714.7225,200,1,4,6,Jinx,BOTTOM
NA1_5373742522,15.18.710.2811,200,1,2,9,Heimerdinger,TOP
NA1_5373220891,15.18.710.2811,100,1,-3,6,Viego,JUNGLE
NA1_5372627482,15.18.710.2811,200,1,0,7,Aatrox,TOP
NA1_5372587009,15.18.710.2811,200,1,2,6,Qiyana,JUNGLE
NA1_5372566805,15.18.710.2811,200,-1,2,2,Teemo,TOP
NA1_5371544217,15.18.710.2811,100,1,0,7,Ashe,BOTTOM
NA1_5371518432,15.18.710.2811,100,1,-1,1,Mel,BOTTOM
NA1_5377382651,15.19.714.7225,200,0,2,3,Galio,MIDDLE
NA1_5377312845,15.19.714.7225,100,0,1,8,Riven,TOP
NA1_5377076960,15.19.714.7225,100,2,1,5,Yone,MIDDLE
NA1_5376056500,15.19.714.7225,100,0,2,9,Draven,BOTTOM
NA1_5376003004,15.19.714.7225,100,1,2,8,Nidalee,JUNGLE
NA1_5375913804,15.19.714.7225,100,-1,4,3,Jinx,BOTTOM
NA1_5375881018,15.19.714.7225,100,0,3,10,Twitch,BOTTOM
NA1_5375841858,15.19.714.7225,100,0,-1,8,Diana,JUNGLE
NA1_5375803848,15.19.714.7225,200,0,2,3,Draven,BOTTOM
NA1_5375772515,15.19.713.5912,100,0,-2,2,LeeSin,JUNGLE
NA1_5374790864,15.19.713.5912,100,0,0,3,Sylas,JUNGLE
NA1_5374746564,15.19.713.5912,100,0,-1,3,Rengar,JUNGLE
NA1_5376454266,15.19.714.7225,100,0,1,3,Aatrox,TOP
NA1_5371182040,15.18.710.2811,200,0,3,8,Sion,TOP
NA1_5371136522,15.18.710.2811,100,0,1,9,Kaisa,BOTTOM
NA1_5370813594,15.18.710.2811,100,0,3,5,Yone,MIDDLE
NA1_5370792768,15.18.710.2811,200,1,4,2,Ezreal,BOTTOM
NA1_5370781949,15.18.710.2811,100,1,-2,8,Talon,JUNGLE
NA1_5370552796,15.18.710.2811,200,1,-1,5,Ambessa,TOP
NA1_5370540761,15.18.710.2811,100,0,0,0,Rumble,TOP
NA1_5370513687,15.18.710.2811,200,0,2,4,Corki,BOTTOM
NA1_5370480259,15.18.710.2811,100,0,2,3,Sejuani,TOP
NA1_5370455159,15.18.710.2811,100,0,3,1,Renekton,MIDDLE
NA1_5370429066,15.18.710.2811,100,1,0,6,Renekton,TOP
NA1_5370382237,15.18.710.2811,100,0,1,2,Kassadin,MIDDLE
NA1_5370361033,15.18.710.2811,200,1,2,7,Vayne,MIDDLE
NA1_5371642334,15.18.710.2811,100,1,1,5,Sivir,BOTTOM
NA1_5371604432,15.18.710.2811,100,0,3,3,Belveth,JUNGLE
NA1_5370879674,15.18.710.2811,200,0,2,2,Corki,MIDDLE
NA1_5369853496,15.18.710.2811,100,0,0,3,Ambessa,TOP
NA1_5369805143,15.18.710.2811,200,2,1,7,Aatrox,TOP
NA1_5369776434,15.18.710.2811,200,1,4,5,Ezreal,BOTTOM
NA1_5369388257,15.18.710.2811,200,1,0,8,Hwei,MIDDLE
NA1_5369215174,15.18.710.2811,100,1,0,3,Vladimir,MIDDLE
NA1_5369194110,15.18.710.2811,100,0,-1,5,Sylas,MIDDLE
NA1_5368963111,15.18.710.2811,200,1,3,11,Quinn,TOP
NA1_5368664579,15.18.710.2811,100,0,3,3,Twitch,BOTTOM
NA1_5368626608,15.18.710.2811,100,0,-1,9,Urgot,TOP
NA1_5367576464,15.18.710.2811,100,0,1,6,Varus,MIDDLE
NA1_5367373559,15.18.710.2811,100,0,2,5,MissFortune,BOTTOM
NA1_5378974205,15.19.715.1836,100,1,-1,6,Olaf,TOP
NA1_5378882018,15.19.715.1836,200,0,2,1,Malphite,TOP
NA1_5378836291,15.19.715.1836,100,1,4,10,Rengar,JUNGLE
NA1_5378773844,15.19.715.1836,200,1,4,3,Riven,TOP
NA1_5378025824,15.19.715.1836,200,0,1,8,Renekton,MIDDLE
NA1_5377945388,15.19.715.1836,100,0,3,5,Vex,MIDDLE
NA1_5377707052,15.19.715.1836,200,1,0,8,Vladimir,TOP
NA1_5376658506,15.19.714.7225,200,0,2,3,Akshan,MIDDLE
NA1_5373519576,15.18.710.2811,100,1,4,6,Ambessa,JUNGLE
NA1_5373441291,15.18.710.2811,200,0,-1,2,Gangplank,TOP
NA1_5373160400,15.18.710.2811,200,0,1,4,Lucian,BOTTOM
NA1_5372850529,15.18.710.2811,200,0,1,9,Corki,BOTTOM
NA1_5370524906,15.18.710.2811,100,0,1,10,Corki,BOTTOM
NA1_5369483797,15.18.710.2811,100,0,2,5,Twitch,BOTTOM
NA1_5369455525,15.18.710.2811,200,0,-1,1,Kayn,JUNGLE
NA1_5369418545,15.18.710.2811,200,0,1,5,Vayne,TOP
NA1_5368888328,15.18.710.2811,100,0,3,7,Kayn,JUNGLE
NA1_5366968094,15.18.710.2811,200,0,1,7,Jax,TOP
NA1_5365245293,15.17.708.5788,200,0,1,8,Renekton,TOP
NA1_5364890512,15.17.708.5788,200,0,1,0,DrMundo,TOP
NA1_5364021933,15.17.708.5788,100,0,0,9,Karthus,JUNGLE
NA1_5366012170,15.18.710.2811,100,1,3,4,Draven,BOTTOM
NA1_5365449106,15.17.708.5788,100,0,0,3,Kaisa,BOTTOM
NA1_5365433548,15.17.708.5788,100,1,-1,9,Yunara,BOTTOM
NA1_5365008993,15.17.708.5788,100,0,0,3,Aatrox,TOP
NA1_5364848988,15.17.708.5788,100,1,4,11,Graves,JUNGLE
NA1_5364833961,15.17.708.5788,200,-1,-1,1,FiddleSticks,JUNGLE
NA1_5363649363,15.17.708.5788,200,0,1,2,Lucian,BOTTOM
NA1_5363617912,15.17.708.5788,100,0,0,2,Jax,JUNGLE
NA1_5363592614,15.17.708.5788,200,0,-1,4,Urgot,TOP
NA1_5363561332,15.17.708.5788,100,1,2,2,Zyra,BOTTOM
NA1_5363541979,15.17.708.5788,100,0,1,2,JarvanIV,JUNGLE
NA1_5363515164,15.17.708.5788,200,1,4,4,Volibear,JUNGLE
NA1_5363500038,15.17.708.5788,100,0,1,0,Aurora,TOP
NA1_5363477610,15.17.708.5788,100,0,3,8,Draven,BOTTOM
NA1_5363462372,15.17.708.5788,200,1,0,3,Ryze,MIDDLE
NA1_5363106588,15.17.708.5788,100,0,3,7,Ashe,BOTTOM
NA1_5363079067,15.17.708.5788,200,0,4,6,Draven,BOTTOM
NA1_5363047969,15.17.708.5788,200,1,3,5,Gwen,JUNGLE
NA1_5363028169,15.17.708.5788,100,0,2,4,Draven,BOTTOM
NA1_5363012495,15.17.708.5788,100,0,0,0,Lulu,UTILITY
NA1_5377726815,15.19.715.1836,100,1,-3,2,XinZhao,JUNGLE
NA1_5377661339,15.19.715.1836,100,0,3,7,Aphelios,BOTTOM
NA1_5377594463,15.19.715.1836,200,1,4,6,Sivir,BOTTOM
NA1_5377553582,15.19.715.1836,100,0,1,3,Kassadin,MIDDLE
NA1_5376190593,15.19.714.7225,100,0,3,0,Akali,TOP
NA1_5374807921,15.19.713.5912,200,1,5,1,Riven,TOP
NA1_5373911738,15.18.710.2811,100,0,2,8,Gwen,JUNGLE
NA1_5373422605,15.18.710.2811,100,0,-2,2,Qiyana,MIDDLE
NA1_5373387014,15.18.710.2811,200,2,3,1,Khazix,JUNGLE
NA1_5378996880,15.19.715.1836,200,1,-2,3,Diana,JUNGLE
NA1_5378950799,15.19.715.1836,200,1,2,3,Quinn,MIDDLE
NA1_5378901036,15.19.715.1836,100,1,-2,7,Yone,TOP
NA1_5374699678,15.19.713.5912,200,1,2,6,Jhin,BOTTOM
NA1_5374531577,15.19.713.5912,100,0,1,8,Swain,MIDDLE
NA1_5374432174,15.19.713.5912,200,0,3,8,Kaisa,BOTTOM
NA1_5373209177,15.18.710.2811,100,-1,1,2,Ezreal,BOTTOM
NA1_5373196018,15.18.710.2811,200,0,4,9,Veigar,MIDDLE
NA1_5373173811,15.18.710.2811,200,1,3,5,Zyra,UTILITY
NA1_5372897105,15.18.710.2811,200,1,2,8,Jinx,BOTTOM
NA1_5372813817,15.18.710.2811,200,0,1,3,Garen,TOP
NA1_5372752002,15.18.710.2811,100,1,4,11,Varus,BOTTOM
NA1_5372716899,15.18.710.2811,200,1,4,3,Kaisa,BOTTOM
NA1_5370948106,15.18.710.2811,200,1,4,5,Akshan,MIDDLE
NA1_5370413464,15.18.710.2811,200,1,1,6,Yone,TOP
NA1_5369901254,15.18.710.2811,200,0,-1,2,Neeko,MIDDLE
NA1_5369275392,15.18.710.2811,200,1,4,5,Camille,TOP
NA1_5368759285,15.18.710.2811,100,0,2,5,Jhin,BOTTOM
NA1_5367951003,15.18.710.2811,200,1,1,4,RekSai,JUNGLE
NA1_5366106711,15.18.710.2811,100,2,3,7,Olaf,TOP
NA1_5365043499,15.17.708.5788,200,2,-1,9,Sylas,UTILITY
NA1_5365020616,15.17.708.5788,100,0,2,4,Riven,TOP
NA1_5364447252,15.17.708.5788,200,0,-1,4,Nidalee,TOP
NA1_5363933802,15.17.708.5788,100,1,1,8,Yone,MIDDLE
NA1_5374451459,15.19.713.5912,200,1,4,5,Corki,MIDDLE
NA1_5374278386,15.19.713.5912,200,1,0,7,Akshan,MIDDLE
NA1_5374265214,15.19.713.5912,200,0,1,4,Zyra,BOTTOM
NA1_5374251862,15.19.713.5912,100,2,0,8,KogMaw,BOTTOM
NA1_5370929163,15.18.710.2811,100,1,2,7,Jayce,TOP
NA1_5370906316,15.18.710.2811,100,1,1,8,Ryze,MIDDLE
NA1_5370877467,15.18.710.2811,100,0,-2,4,Akali,MIDDLE
NA1_5370855840,15.18.710.2811,200,1,3,7,Talon,MIDDLE
NA1_5370839097,15.18.710.2811,200,0,2,2,Aurora,MIDDLE
NA1_5370814713,15.18.710.2811,100,1,-3,-1,Zyra,JUNGLE
NA1_5370753728,15.18.710.2811,200,-1,-1,-1,Garen,TOP
NA1_5373334629,15.18.710.2811,100,1,-1,8,Swain,TOP
NA1_5373315070,15.18.710.2811,100,0,1,8,LeeSin,TOP
NA1_5373245478,15.18.710.2811,200,0,2,7,Kaisa,BOTTOM
NA1_5372734430,15.18.710.2811,200,0,4,7,LeeSin,BOTTOM
NA1_5372680688,15.18.710.2811,100,0,4,6,Draven,BOTTOM
NA1_5372664406,15.18.710.2811,100,0,4,2,Akshan,MIDDLE
NA1_5372133018,15.18.710.2811,100,0,2,6,Draven,TOP
NA1_5372083370,15.18.710.2811,100,0,0,2,Ekko,JUNGLE
NA1_5372059933,15.18.710.2811,200,0,0,3,Aatrox,TOP
NA1_5371973590,15.18.710.2811,100,0,1,10,Kled,TOP
NA1_5371594410,15.18.710.2811,100,0,2,5,Katarina,MIDDLE
NA1_5371577004,15.18.710.2811,100,0,0,3,Nidalee,JUNGLE
NA1_5371495482,15.18.710.2811,100,1,-3,5,Quinn,MIDDLE
NA1_5377229888,15.19.714.7225,100,1,4,10,Kayn,JUNGLE
NA1_5373844284,15.18.710.2811,200,1,0,8,Yone,TOP
NA1_5373317539,15.18.710.2811,200,1,0,3,Aurora,TOP
NA1_5372268804,15.18.710.2811,100,0,-1,8,Sylas,JUNGLE
NA1_5371736845,15.18.710.2811,200,-1,1,1,Quinn,MIDDLE
NA1_5371410943,15.18.710.2811,200,1,-2,2,Renekton,TOP
NA1_5370634481,15.18.710.2811,100,0,1,8,Taliyah,JUNGLE
NA1_5370328102,15.18.710.2811,100,0,3,2,Vex,MIDDLE
NA1_5370311143,15.18.710.2811,100,1,2,8,Cassiopeia,BOTTOM
NA1_5378675409,15.19.715.1836,100,0,0,5,Hecarim,JUNGLE
NA1_5373500916,15.18.710.2811,200,0,1,1,Kassadin,MIDDLE
NA1_5373466936,15.18.710.2811,200,0,4,0,Elise,UTILITY
NA1_5373410199,15.18.710.2811,100,0,3,11,Cassiopeia,MIDDLE
NA1_5372703885,15.18.710.2811,200,1,3,11,Ziggs,MIDDLE
NA1_5371581265,15.18.710.2811,100,0,-1,2,Diana,JUNGLE
NA1_5369451389,15.18.710.2811,100,1,0,9,Lucian,BOTTOM
NA1_5369410323,15.18.710.2811,100,1,0,6,Akshan,MIDDLE
NA1_5369377950,15.18.710.2811,200,0,3,-1,Vayne,MIDDLE
NA1_5368584450,15.18.710.2811,100,1,0,7,Sylas,MIDDLE
NA1_5368149891,15.18.710.2811,100,1,0,10,Rengar,JUNGLE
NA1_5367594254,15.18.710.2811,200,0,0,2,Nidalee,TOP
NA1_5366131619,15.18.710.2811,100,0,0,2,Ambessa,TOP
NA1_5374963092,15.19.713.5912,100,1,0,7,LeeSin,TOP
NA1_5374796857,15.19.713.5912,100,0,2,5,Aatrox,TOP
NA1_5372057637,15.18.710.2811,100,1,3,7,Teemo,TOP
NA1_5371625291,15.18.710.2811,200,0,3,4,Taliyah,MIDDLE
NA1_5378816378,15.19.715.1836,200,1,5,7,Twitch,MIDDLE
NA1_5378662206,15.19.715.1836,100,1,0,1,Aurora,TOP
NA1_5373223007,15.18.710.2811,100,1,2,5,Jax,TOP
NA1_5372052906,15.18.710.2811,100,0,1,4,Ezreal,BOTTOM
NA1_5372024302,15.18.710.2811,200,0,1,0,Sona,UTILITY
NA1_5371998437,15.18.710.2811,200,0,0,7,Ziggs,BOTTOM
NA1_5371964994,15.18.710.2811,100,0,1,5,Ashe,BOTTOM
NA1_5369165825,15.18.710.2811,200,-1,3,3,KogMaw,BOTTOM
NA1_5369146301,15.18.710.2811,200,1,3,-2,Naafiri,JUNGLE
NA1_5369131007,15.18.710.2811,200,1,0,11,Akshan,MIDDLE
NA1_5369007341,15.18.710.2811,200,-2,3,-5,Twitch,BOTTOM
NA1_5368999636,15.18.710.2811,100,0,2,8,Ambessa,TOP
NA1_5375809288,15.19.714.7225,100,0,0,1,Akshan,MIDDLE
NA1_5375708433,15.19.713.5912,200,0,4,7,Lucian,BOTTOM
NA1_5370227261,15.18.710.2811,100,0,-1,7,Lucian,BOTTOM
NA1_5369810822,15.18.710.2811,200,1,4,6,FiddleSticks,JUNGLE
NA1_5369671475,15.18.710.2811,100,0,0,4,Quinn,TOP
NA1_5369662182,15.18.710.2811,100,0,-1,1,Gragas,TOP
NA1_5369652076,15.18.710.2811,200,0,3,4,Urgot,TOP
NA1_5369334816,15.18.710.2811,100,1,4,9,Karthus,BOTTOM
NA1_5369314925,15.18.710.2811,200,0,2,3,Pantheon,UTILITY
NA1_5369260655,15.18.710.2811,200,0,3,-1,Quinn,TOP
NA1_5369233896,15.18.710.2811,200,1,-2,6,Ryze,TOP
NA1_5369205002,15.18.710.2811,100,0,2,2,Teemo,TOP
NA1_5369184493,15.18.710.2811,100,1,-2,8,Fiora,TOP
NA1_5369107872,15.18.710.2811,100,1,2,11,Ryze,MIDDLE
NA1_5369096795,15.18.710.2811,200,0,3,0,Yasuo,TOP
NA1_5369085063,15.18.710.2811,100,0,-2,7,Darius,TOP
NA1_5366144106,15.18.710.2811,100,0,0,5,Rumble,TOP
NA1_5366117787,15.18.710.2811,200,0,2,2,Teemo,UTILITY
NA1_5368913521,15.18.710.2811,100,0,0,5,Draven,BOTTOM
NA1_5368861900,15.18.710.2811,200,0,3,10,Quinn,TOP
NA1_5368831808,15.18.710.2811,200,1,4,4,Aphelios,BOTTOM
NA1_5368803013,15.18.710.2811,200,0,3,9,Khazix,JUNGLE
NA1_5368766868,15.18.710.2811,100,1,0,1,Yone,TOP
NA1_5368734706,15.18.710.2811,100,1,4,6,Aurora,TOP
NA1_5368707434,15.18.710.2811,200,1,4,8,Ezreal,BOTTOM
NA1_5368673543,15.18.710.2811,200,1,1,7,Aurora,TOP
NA1_5368647603,15.18.710.2811,200,0,1,4,Riven,TOP
NA1_5368610935,15.18.710.2811,100,0,1,9,Yasuo,TOP
NA1_5368585699,15.18.710.2811,100,1,-2,3,Vladimir,MIDDLE
NA1_5368560332,15.18.710.2811,100,0,4,7,Rumble,TOP
NA1_5368510536,15.18.710.2811,100,1,3,8,Kennen,TOP
NA1_5368326098,15.18.710.2811,100,1,-1,10,Orianna,MIDDLE
NA1_5368313297,15.18.710.2811,100,0,2,3,Ezreal,BOTTOM
NA1_5368290843,15.18.710.2811,200,1,1,0,Evelynn,JUNGLE
NA1_5368271247,15.18.710.2811,100,0,0,5,Tryndamere,TOP
NA1_5378762855,15.19.715.1836,200,2,2,6,Twitch,MIDDLE
NA1_5377774234,15.19.715.1836,200,0,-2,1,Kassadin,MIDDLE
NA1_5377756614,15.19.715.1836,200,0,0,0,Aatrox,TOP
NA1_5377480800,15.19.714.7225,100,0,1,3,Ashe,BOTTOM
NA1_5377363680,15.19.714.7225,100,0,-1,6,Kaisa,BOTTOM
NA1_5377320622,15.19.714.7225,100,0,-1,2,Nasus,MIDDLE
NA1_5374146052,15.18.710.2811,200,0,0,5,Sivir,BOTTOM
NA1_5371072153,15.18.710.2811,100,0,2,7,Gragas,TOP
NA1_5370991225,15.18.710.2811,200,0,0,5,Orianna,MIDDLE
NA1_5370961390,15.18.710.2811,100,1,-2,9,Kled,TOP
NA1_5370942252,15.18.710.2811,100,0,0,7,Leblanc,MIDDLE
NA1_5370914878,15.18.710.2811,100,1,2,3,KogMaw,MIDDLE
NA1_5368240631,15.18.710.2811,200,0,2,8,Sylas,MIDDLE
NA1_5368202046,15.18.710.2811,100,0,1,4,Lux,MIDDLE
NA1_5365270030,15.17.708.5788,100,0,4,0,Gwen,JUNGLE
NA1_5365196869,15.17.708.5788,200,-1,4,3,Quinn,TOP
NA1_5363845527,15.17.708.5788,100,1,3,7,Yunara,MIDDLE
NA1_5378259518,15.19.715.1836,200,1,2,7,Syndra,MIDDLE
NA1_5378239603,15.19.715.1836,100,1,-1,2,Jayce,MIDDLE
NA1_5378113906,15.19.715.1836,100,0,0,10,Jhin,BOTTOM
NA1_5377842399,15.19.715.1836,200,0,2,6,Anivia,MIDDLE
NA1_5376804070,15.19.714.7225,200,1,3,0,Kaisa,BOTTOM
NA1_5376183714,15.19.714.7225,200,0,1,2,Corki,BOTTOM
NA1_5375380605,15.19.713.5912,200,0,3,8,Anivia,MIDDLE
NA1_5379005074,15.19.715.1836,200,0,4,5,Samira,BOTTOM
NA1_5378966498,15.19.715.1836,100,0,2,8,Lucian,BOTTOM
NA1_5375746002,15.19.713.5912,100,1,0,6,Samira,BOTTOM
NA1_5375695617,15.19.713.5912,100,1,2,6,Samira,BOTTOM
NA1_5373153159,15.18.710.2811,100,0,-2,6,Hwei,MIDDLE
NA1_5373145976,15.18.710.2811,200,0,2,3,Zoe,MIDDLE
NA1_5373137268,15.18.710.2811,100,1,2,6,Zoe,MIDDLE
NA1_5373127604,15.18.710.2811,200,-1,1,3,Samira,BOTTOM
NA1_5373122682,15.18.710.2811,200,0,0,9,KogMaw,BOTTOM
NA1_5372507651,15.18.710.2811,100,1,3,3,Samira,BOTTOM
NA1_5372502321,15.18.710.2811,200,0,3,1,Rumble,JUNGLE
NA1_5372496099,15.18.710.2811,100,0,4,6,Samira,BOTTOM
NA1_5372066069,15.18.710.2811,200,0,0,0,Olaf,TOP
NA1_5372043710,15.18.710.2811,100,1,2,7,Taliyah,JUNGLE
NA1_5372021983,15.18.710.2811,100,-1,3,5,Corki,BOTTOM
NA1_5371329306,15.18.710.2811,100,0,4,5,Samira,BOTTOM
NA1_5375609195,15.19.713.5912,100,0,3,4,Kaisa,BOTTOM
NA1_5374240981,15.19.713.5912,200,0,3,10,Lucian,BOTTOM
NA1_5374228141,15.19.713.5912,100,1,3,8,Tryndamere,MIDDLE
NA1_5374223576,15.19.713.5912,100,0,2,1,Xayah,BOTTOM
NA1_5373697181,15.18.710.2811,100,1,3,8,Yone,MIDDLE
NA1_5373686735,15.18.710.2811,200,1,2,7,Viego,JUNGLE
NA1_5373237791,15.18.710.2811,200,0,1,2,Fizz,MIDDLE
NA1_5373222054,15.18.710.2811,200,1,4,7,Aphelios,BOTTOM
NA1_5373198720,15.18.710.2811,100,2,1,4,Tristana,BOTTOM
NA1_5373153230,15.18.710.2811,100,0,2,8,Tristana,BOTTOM
NA1_5366273354,15.18.710.2811,200,0,3,4,Aurora,TOP
NA1_5366238845,15.18.710.2811,100,0,3,7,Gangplank,TOP
NA1_5366152050,15.18.710.2811,100,0,3,1,Talon,JUNGLE
NA1_5366109826,15.18.710.2811,200,2,1,1,Azir,MIDDLE
NA1_5366080028,15.18.710.2811,200,0,-2,5,Kindred,JUNGLE
NA1_5365294734,15.17.708.5788,100,0,0,0,Briar,MIDDLE
NA1_5365225562,15.17.708.5788,200,-2,-2,5,Sett,TOP
NA1_5362126656,15.17.708.5788,200,0,3,10,Aurora,MIDDLE
NA1_5362111850,15.17.708.5788,200,0,4,1,Lucian,BOTTOM
NA1_5362076522,15.17.708.5788,100,0,2,3,Corki,BOTTOM
NA1_5362042322,15.17.708.5788,100,1,-2,3,KogMaw,BOTTOM
NA1_5362003464,15.17.708.5788,100,1,3,10,Viktor,MIDDLE
NA1_5361933490,15.17.708.5788,200,2,3,8,KogMaw,BOTTOM
NA1_5361518578,15.17.708.5788,200,0,2,1,Jayce,TOP
NA1_5361505759,15.17.708.5788,200,0,2,9,Zeri,MIDDLE
NA1_5374114854,15.18.710.2811,100,1,4,5,Zeri,BOTTOM
NA1_5373545267,15.18.710.2811,100,1,0,4,Ekko,JUNGLE
NA1_5371506207,15.18.710.2811,200,0,3,3,Teemo,TOP
NA1_5371195691,15.18.710.2811,200,1,1,4,Ryze,MIDDLE
NA1_5371145053,15.18.710.2811,200,0,1,5,Karthus,JUNGLE
NA1_5371119131,15.18.710.2811,100,1,1,9,Karthus,JUNGLE
NA1_5371080573,15.18.710.2811,200,0,0,4,Karthus,BOTTOM
NA1_5370922405,15.18.710.2811,100,1,-1,5,Ashe,BOTTOM
NA1_5370885456,15.18.710.2811,200,0,3,7,Tristana,BOTTOM
NA1_5370661567,15.18.710.2811,100,-1,4,1,Belveth,JUNGLE
NA1_5370638470,15.18.710.2811,100,2,-1,6,Ryze,MIDDLE
NA1_5370548163,15.18.710.2811,200,0,3,7,Akshan,MIDDLE
NA1_5367743344,15.18.710.2811,200,0,2,7,Sylas,MIDDLE
NA1_5367736681,15.18.710.2811,100,0,-1,10,Sylas,MIDDLE
NA1_5367735088,15.18.710.2811,200,0,0,8,Sylas,MIDDLE
NA1_5367726652,15.18.710.2811,100,1,0,9,Rumble,TOP
NA1_5378075491,15.19.715.1836,100,1,2,5,Kindred,JUNGLE
NA1_5372502877,15.18.710.2811,100,2,2,9,Corki,BOTTOM
NA1_5372491909,15.18.710.2811,100,1,-2,7,Irelia,TOP
NA1_5372481625,15.18.710.2811,200,1,2,3,Akali,TOP
NA1_5372478815,15.18.710.2811,100,1,-1,2,Vladimir,TOP
NA1_5371749671,15.18.710.2811,100,1,2,8,Diana,JUNGLE
NA1_5370747848,15.18.710.2811,100,0,3,6,Kindred,JUNGLE
NA1_5374898397,15.19.713.5912,200,0,0,4,Quinn,MIDDLE
NA1_5374117831,15.18.710.2811,100,1,2,1,Mel,MIDDLE
NA1_5373783230,15.18.710.2811,100,0,2,2,Kled,TOP
NA1_5373204551,15.18.710.2811,100,0,1,0,Viktor,MIDDLE
NA1_5373174579,15.18.710.2811,100,1,-2,2,KogMaw,BOTTOM
NA1_5372382497,15.18.710.2811,100,0,0,6,Aurora,MIDDLE
NA1_5372347510,15.18.710.2811,200,1,0,6,Teemo,TOP
NA1_5372316916,15.18.710.2811,100,1,1,5,Mel,BOTTOM
NA1_5372275377,15.18.710.2811,200,-1,0,5,Lucian,BOTTOM
NA1_5369209572,15.18.710.2811,100,0,0,6,Aurora,MIDDLE
NA1_5369186539,15.18.710.2811,100,0,1,6,Zoe,TOP
NA1_5366120889,15.18.710.2811,100,1,1,5,Hwei,MIDDLE
NA1_5366100619,15.18.710.2811,100,1,2,4,Rumble,TOP
NA1_5366084407,15.18.710.2811,100,0,3,11,Aurora,MIDDLE
NA1_5364626548,15.17.708.5788,100,1,3,7,Katarina,BOTTOM
NA1_5364588587,15.17.708.5788,200,1,0,5,Lucian,BOTTOM
NA1_5364559238,15.17.708.5788,200,0,0,6,Jax,TOP
NA1_5364534748,15.17.708.5788,100,0,2,3,Vladimir,MIDDLE
NA1_5376835986,15.19.714.7225,100,1,2,6,Smolder,BOTTOM
NA1_5376741794,15.19.714.7225,100,1,2,7,Draven,BOTTOM
NA1_5376518909,15.19.714.7225,100,2,4,6,Varus,BOTTOM
NA1_5376457703,15.19.714.7225,100,0,0,3,KSante,TOP
NA1_5376401461,15.19.714.7225,200,0,2,5,Kayle,TOP
NA1_5375464837,15.19.713.5912,200,0,3,6,Vladimir,TOP
NA1_5375337874,15.19.713.5912,100,1,1,1,Kaisa,BOTTOM
NA1_5375308932,15.19.713.5912,100,0,1,7,Ziggs,BOTTOM
NA1_5373349446,15.18.710.2811,100,1,-1,-1,Lux,BOTTOM
NA1_5373312676,15.18.710.2811,100,0,1,5,Gangplank,TOP
NA1_5373289183,15.18.710.2811,200,0,3,5,KogMaw,BOTTOM
NA1_5364954490,15.17.708.5788,100,0,1,3,Chogath,MIDDLE
NA1_5364924408,15.17.708.5788,200,1,4,5,Zeri,BOTTOM
NA1_5363187159,15.17.708.5788,100,0,-1,1,KogMaw,BOTTOM
NA1_5363145091,15.17.708.5788,100,-1,3,1,Aurora,TOP
NA1_5362933896,15.17.708.5788,200,1,0,2,Tristana,BOTTOM
NA1_5362342703,15.17.708.5788,100,1,1,1,Chogath,MIDDLE
